No.,tt,CO2_outdoor,PM2.5_outdoor,PM10_outdoor,CO2_classroom,PM2.5_classroom,PM10_classroom,CO2_classroom_change,PM2.5_classroom_change,PM10_classroom_change,attend_manual,vent_manual
7112,2019-11-02 17:47:28,479.795,22399735.0,48889783.0,601.0,5870658.85,5090757.0,0.0,-78624.5,1299337.0,0.0,0.0
7113,2019-11-02 17:48:28,477.773,22437509.4,50653985.0,601.0,5823458.949999999,5784642.0,0.0,-47199.90000000037,693885.0,0.0,0.0
7114,2019-11-02 17:49:28,484.85,22000454.4,45214004.0,601.0,5859075.0,3503147.0,0.0,35616.050000000745,-2281495.0,0.0,0.0
7115,2019-11-02 17:50:28,493.949,22184196.6,46405998.0,600.0,5842151.299999999,3997109.0,-1.0,-16923.700000001118,493962.0,0.0,0.0
7116,2019-11-02 17:51:28,481.817,22141531.1,48569431.0,600.0,5670947.5,4264999.0,0.0,-171203.79999999888,267890.0,0.0,0.0
7117,2019-11-02 17:52:28,491.927,22262803.5,45836655.0,600.0,5777898.35,4645548.0,0.0,106950.84999999963,380549.0,0.0,0.0
7118,2019-11-02 17:53:28,496.982,22165168.25,47155239.0,601.0,5899460.199999999,3874167.0,1.0,121561.84999999963,-771381.0,0.0,0.0
7119,2019-11-02 17:54:28,488.894,22025783.7,46328854.0,601.0,5537144.199999999,5275496.0,0.0,-362316.0,1401329.0,0.0,0.0
7120,2019-11-02 17:55:28,493.949,22108892.25,45095686.0,601.0,5514175.199999999,5239137.0,0.0,-22969.0,-36359.0,0.0,0.0
7121,2019-11-02 17:56:28,489.905,21983891.35,47209612.0,599.0,5812544.5,4789746.0,-2.0,298369.30000000075,-449391.0,0.0,0.0
7122,2019-11-02 17:57:28,489.905,21954363.1,45983020.0,599.0,5836828.399999999,5040935.0,0.0,24283.89999999944,251189.0,0.0,0.0
7123,2019-11-02 17:58:28,492.938,21664541.0,45565554.0,600.0,5737113.5,3774246.0,1.0,-99714.89999999944,-1266689.0,0.0,0.0
7124,2019-11-02 17:59:28,484.85,21029004.95,39941807.0,601.0,5622686.5,3468178.0,1.0,-114427.0,-306068.0,0.0,0.0
7125,2019-11-02 18:00:28,487.883,21471632.75,41241140.0,600.0,5732687.0,4911619.0,-1.0,110000.5,1443441.0,0.0,0.0
7126,2019-11-02 18:01:28,493.949,21215712.799999997,45202308.0,601.0,5867855.699999999,4599185.0,1.0,135168.69999999925,-312434.0,0.0,0.0
7127,2019-11-02 18:02:28,490.916,21374518.0,46469839.0,601.0,5702342.199999999,4329657.0,0.0,-165513.5,-269528.0,0.0,0.0
7128,2019-11-02 18:03:28,496.982,21569934.299999997,44931359.0,600.0,5766869.25,3695402.0,-1.0,64527.050000000745,-634255.0,0.0,0.0
7129,2019-11-02 18:04:28,489.905,21816640.2,43438638.0,600.0,5792053.0,5294558.0,0.0,25183.75,1599156.0,0.0,0.0
7130,2019-11-02 18:05:28,490.916,21584698.85,46059199.0,599.0,5816971.699999999,5064277.0,-1.0,24918.699999999255,-230281.0,0.0,0.0
7131,2019-11-02 18:06:28,491.927,21262410.1,40195109.0,599.0,5703119.3,3617629.0,0.0,-113852.39999999944,-1446648.0,0.0,0.0
7132,2019-11-02 18:07:28,491.927,21090381.15,41343484.0,599.0,5818548.149999999,4486818.0,0.0,115428.84999999963,869189.0,0.0,0.0
7133,2019-11-02 18:08:28,488.894,21431595.299999997,44602393.0,598.0,5699076.25,5572229.0,-1.0,-119471.89999999944,1085411.0,0.0,0.0
7134,2019-11-02 18:09:28,494.96,21038244.0,44577732.0,598.0,5726614.0,4762168.0,0.0,27537.75,-810061.0,0.0,0.0
7135,2019-11-02 18:10:28,491.927,21284050.6,42471351.0,598.0,5617775.6,4002831.0,0.0,-108838.40000000037,-759337.0,0.0,0.0
7136,2019-11-02 18:11:28,494.96,21435533.65,46053946.0,598.0,5654064.5,4164578.0,0.0,36288.90000000037,161747.0,0.0,0.0
7137,2019-11-02 18:12:28,499.004,21158833.65,43534116.0,598.0,5775668.399999999,3257236.0,0.0,121603.89999999944,-907342.0,0.0,0.0
7138,2019-11-02 18:13:28,494.96,21050698.0,45602763.0,598.0,5839532.899999999,6413617.0,0.0,63864.5,3156381.0,0.0,0.0
7139,2019-11-02 18:14:28,494.96,21184321.35,45273380.0,597.0,5777559.899999999,3821553.0,-1.0,-61973.0,-2592064.0,0.0,0.0
7140,2019-11-02 18:15:28,490.916,20894434.799999997,42926091.0,597.0,5742758.25,4798833.0,0.0,-34801.64999999944,977280.0,0.0,0.0
7141,2019-11-02 18:16:28,495.971,20990010.299999997,39695048.0,597.0,5565724.1,4563524.0,0.0,-177034.15000000037,-235309.0,0.0,0.0
7142,2019-11-02 18:17:28,492.938,21013545.9,41919178.0,597.0,5712276.649999999,3746226.0,0.0,146552.5499999998,-817298.0,0.0,0.0
7143,2019-11-02 18:18:28,500.015,21144418.049999997,44551060.0,596.0,5566100.899999999,3159305.0,-1.0,-146175.75,-586921.0,0.0,0.0
7144,2019-11-02 18:19:28,493.949,21222408.9,48245303.0,596.0,5729819.299999999,4427438.0,0.0,163718.39999999944,1268133.0,0.0,0.0
7145,2019-11-02 18:20:28,504.059,21423640.15,43789525.0,596.0,5719973.8,5488134.0,0.0,-9845.499999999069,1060696.0,0.0,0.0
7146,2019-11-02 18:21:28,499.004,21497076.65,42985219.0,597.0,5675976.25,3092532.0,1.0,-43997.549999999814,-2395602.0,0.0,0.0
7147,2019-11-02 18:22:28,497.993,21484478.2,45841281.0,595.0,5628921.949999999,3644803.0,-2.0,-47054.300000000745,552271.0,0.0,0.0
7148,2019-11-02 18:23:28,494.96,21559474.1,43277578.0,595.0,5740223.899999999,4138471.0,0.0,111301.95000000019,493668.0,0.0,0.0
7149,2019-11-02 18:24:28,492.938,21215826.049999997,42629262.0,595.0,5699644.899999999,3397823.0,0.0,-40579.0,-740648.0,0.0,0.0
7150,2019-11-02 18:25:28,497.993,21362136.45,42634357.0,595.0,5563666.449999999,4763112.0,0.0,-135978.4500000002,1365289.0,0.0,0.0
7151,2019-11-02 18:26:28,491.927,21422618.1,44846570.0,595.0,5725284.299999999,5059624.0,0.0,161617.84999999963,296512.0,0.0,0.0
7152,2019-11-02 18:27:28,492.938,21595056.7,44003859.0,595.0,5698795.75,3936660.0,0.0,-26488.549999998882,-1122964.0,0.0,0.0
7153,2019-11-02 18:28:28,488.894,21205816.7,45490354.0,595.0,5655795.149999999,4641991.0,0.0,-43000.60000000056,705331.0,0.0,0.0
7154,2019-11-02 18:29:28,500.015,21027519.45,45058831.0,595.0,5601119.8,3146690.0,0.0,-54675.34999999963,-1495301.0,0.0,0.0
7155,2019-11-02 18:30:28,492.938,21157396.45,45962112.0,595.0,5565907.0,4062519.0,0.0,-35212.799999999814,915829.0,0.0,0.0
7156,2019-11-02 18:31:28,494.96,21072352.0,39062808.0,594.0,5746293.149999999,4440178.0,-1.0,180386.14999999944,377659.0,0.0,0.0
7157,2019-11-02 18:32:28,500.015,20919978.349999998,42907002.0,594.0,5615130.85,4669167.0,0.0,-131162.2999999998,228989.0,0.0,0.0
7158,2019-11-02 18:33:28,500.015,21092163.2,39703727.0,594.0,5663433.85,3390780.0,0.0,48303.0,-1278387.0,0.0,0.0
7159,2019-11-02 18:34:28,493.949,21032193.1,44269678.0,594.0,5683772.199999999,4520843.0,0.0,20338.349999999627,1130063.0,0.0,0.0
7160,2019-11-02 18:35:28,496.982,21165065.35,42026144.0,593.0,5727454.0,3295389.0,-1.0,43681.800000000745,-1225454.0,0.0,0.0
7161,2019-11-02 18:36:28,494.96,21105523.95,42537747.0,594.0,5566078.149999999,4145239.0,1.0,-161375.85000000056,849850.0,0.0,0.0
7162,2019-11-02 18:37:28,495.971,20864913.5,41530486.0,595.0,5682200.55,3965655.0,1.0,116122.40000000037,-179584.0,0.0,0.0
7163,2019-11-02 18:38:28,499.004,20925274.799999997,43890448.0,595.0,5549016.5,3797519.0,0.0,-133184.0499999998,-168136.0,0.0,0.0
7164,2019-11-02 18:39:28,497.993,20890482.25,44649033.0,595.0,5664782.149999999,4627805.0,0.0,115765.64999999944,830286.0,0.0,0.0
7165,2019-11-02 18:40:28,492.938,20830302.0,40538576.0,594.0,5500359.55,3138922.0,-1.0,-164422.59999999963,-1488883.0,0.0,0.0
7166,2019-11-02 18:41:28,497.993,20786133.75,41929303.0,594.0,5586982.899999999,4364224.0,0.0,86623.34999999963,1225302.0,0.0,0.0
7167,2019-11-02 18:42:28,497.23475,20915416.85,40174601.0,594.0,5583425.399999999,4556104.0,0.0,-3557.5,191880.0,0.0,0.0
7168,2019-11-02 18:43:28,496.4765,20479057.9,40007065.0,593.0,5342192.85,4582211.0,-1.0,-241232.5499999998,26107.0,0.0,0.0
7169,2019-11-02 18:44:28,495.71825,20663962.65,41190726.0,593.0,5506329.5,3912945.0,0.0,164136.65000000037,-669266.0,0.0,0.0
7170,2019-11-02 18:45:28,494.96,20476636.799999997,43014468.0,593.0,5558199.949999999,3800353.0,0.0,51870.449999999255,-112592.0,0.0,0.0
7171,2019-11-02 18:46:28,494.20175,20454630.0,41511270.0,593.0,5540117.449999999,3281328.0,0.0,-18082.5,-519025.0,0.0,0.0
7172,2019-11-02 18:47:28,493.4435,20829993.5,48617392.0,593.0,5580389.149999999,3879795.0,0.0,40271.700000000186,598467.0,0.0,0.0
7173,2019-11-02 18:48:28,492.68525,20530633.099999998,40392269.0,592.0,5483076.449999999,4696022.0,-1.0,-97312.70000000019,816227.0,0.0,0.0
7174,2019-11-02 18:49:28,491.927,20883775.15,46003657.0,593.0,5688605.55,4508422.0,1.0,205529.10000000056,-187600.0,0.0,0.0
7175,2019-11-02 18:50:28,492.938,20788290.549999997,44731494.0,593.0,5493971.199999999,4679073.0,0.0,-194634.35000000056,170651.0,0.0,0.0
7176,2019-11-02 18:51:28,493.949,21396219.1,43558275.0,593.0,5623173.649999999,4140986.0,0.0,129202.45000000019,-538087.0,0.0,0.0
7177,2019-11-02 18:52:28,485.861,21240416.45,43632214.0,592.0,5638208.799999999,4111297.0,-1.0,15035.149999999441,-29689.0,0.0,0.0
7178,2019-11-02 18:53:28,489.905,21180844.7,39452411.0,592.0,5719960.35,4331797.0,0.0,81751.55000000075,220500.0,0.0,0.0
7179,2019-11-02 18:54:28,495.971,20819514.5,42255127.0,592.0,5553771.1,3634328.0,0.0,-166189.25,-697469.0,0.0,0.0
7180,2019-11-02 18:55:28,499.004,20878339.2,41189090.0,592.0,5563440.1,3152287.0,0.0,9669.0,-482041.0,0.0,0.0
7181,2019-11-02 18:56:28,495.971,20866123.299999997,44341602.0,592.0,5631065.8,4446277.0,0.0,67625.70000000019,1293990.0,0.0,0.0
7182,2019-11-02 18:57:28,502.037,20762296.299999997,43775499.0,592.0,5609494.8,3959708.0,0.0,-21571.0,-486569.0,0.0,0.0
7183,2019-11-02 18:58:28,501.026,21118516.0,44046663.0,592.0,5642910.5,3822555.0,0.0,33415.700000000186,-137153.0,0.0,0.0
7184,2019-11-02 18:59:28,502.037,20903591.0,43853341.0,590.0,5640811.899999999,4356833.0,-2.0,-2098.600000000559,534278.0,0.0,0.0
7185,2019-11-02 19:00:28,505.07,21034200.1,47861545.0,590.0,5613200.899999999,3966099.0,0.0,-27611.0,-390734.0,0.0,0.0
7186,2019-11-02 19:01:28,501.026,21219165.1,45235229.0,590.0,5623295.899999999,3544063.0,0.0,10095.0,-422036.0,0.0,0.0
7187,2019-11-02 19:02:28,507.092,21089960.65,42414801.0,590.0,5575479.8,3744780.0,0.0,-47816.09999999963,200717.0,0.0,0.0
7188,2019-11-02 19:03:28,511.136,21330997.65,40894089.0,591.0,5625607.3,3905927.0,1.0,50127.5,161147.0,0.0,0.0
7189,2019-11-02 19:04:28,509.114,21206042.9,43815438.0,590.0,5521687.1,3478086.0,-1.0,-103920.20000000019,-427841.0,0.0,0.0
7190,2019-11-02 19:05:28,515.18,21267168.799999997,47166531.0,590.0,5618858.449999999,3556930.0,0.0,97171.34999999963,78844.0,0.0,0.0
7191,2019-11-02 19:06:28,517.202,21103609.75,39161308.0,590.0,5466359.1,4531070.0,0.0,-152499.34999999963,974140.0,0.0,0.0
7192,2019-11-02 19:07:28,510.125,21140037.5,46580043.0,590.0,5570535.699999999,3328218.0,0.0,104176.59999999963,-1202852.0,0.0,0.0
7193,2019-11-02 19:08:28,503.048,21135184.85,48447716.0,589.0,5596828.899999999,2973524.0,-1.0,26293.200000000186,-354694.0,0.0,0.0
7194,2019-11-02 19:09:28,505.07,20897585.5,42693547.0,589.0,5490603.0,3669547.0,0.0,-106225.89999999944,696023.0,0.0,0.0
7195,2019-11-02 19:10:28,496.982,21124069.75,42607535.0,589.0,5465935.5,3374233.0,0.0,-24667.5,-295314.0,0.0,0.0
7196,2019-11-02 19:11:28,501.026,20682128.799999997,41700443.0,590.0,5611681.649999999,4855700.0,1.0,145746.14999999944,1481467.0,0.0,0.0
7197,2019-11-02 19:12:28,486.872,20866512.15,45894807.0,590.0,5551748.199999999,5669787.0,0.0,-59933.450000000186,814087.0,0.0,0.0
7198,2019-11-02 19:13:28,496.982,21054746.0,45856094.0,591.0,5616700.55,3406285.0,1.0,64952.35000000056,-2263502.0,0.0,0.0
7199,2019-11-02 19:14:28,512.147,20827392.549999997,40054274.0,591.0,5469470.3,4428134.0,0.0,-147230.25,1021849.0,0.0,0.0
7200,2019-11-02 19:15:28,506.081,21016402.95,42052999.0,590.0,5484013.899999999,3367190.0,-1.0,14543.599999999627,-1060944.0,0.0,0.0
7201,2019-11-02 19:16:28,514.169,21143631.299999997,41010394.0,590.0,5626927.35,4594282.0,0.0,142913.4500000002,1227092.0,0.0,0.0
7202,2019-11-02 19:17:28,515.18,21416792.7,45499885.0,590.0,5540921.149999999,3632815.0,0.0,-86006.20000000019,-961467.0,0.0,0.0
7203,2019-11-02 19:18:28,516.191,21199200.5,44253231.0,590.0,5539713.05,3696473.0,0.0,-1208.0999999996275,63658.0,0.0,0.0
7204,2019-11-02 19:19:28,508.103,21493447.45,45327411.0,590.0,5556531.1,4838430.0,0.0,16818.049999999814,1141957.0,0.0,0.0
7205,2019-11-02 19:20:28,507.092,21221617.0,40520583.0,590.0,5402054.6,3579034.0,0.0,-154476.5,-1259396.0,0.0,0.0
7206,2019-11-02 19:21:28,506.081,21290936.2,48017387.0,590.0,5483777.899999999,3940619.0,0.0,81723.29999999981,361585.0,0.0,0.0
7207,2019-11-02 19:22:28,510.125,21452690.0,41760448.0,589.0,5530405.399999999,3509846.0,-1.0,46627.5,-430773.0,0.0,0.0
7208,2019-11-02 19:23:28,501.026,21365921.95,38024195.0,590.0,5376763.899999999,3337499.0,1.0,-153641.5,-172347.0,0.0,0.0
7209,2019-11-02 19:24:28,504.059,21334163.85,45973339.0,590.0,5561166.1,3731665.0,0.0,184402.2000000002,394166.0,0.0,0.0
7210,2019-11-02 19:25:28,508.103,21505638.25,45063417.0,590.0,5579211.85,4555035.0,0.0,18045.75,823370.0,0.0,0.0
7211,2019-11-02 19:26:28,506.081,21669367.799999997,49080846.0,589.0,5472105.199999999,3499313.0,-1.0,-107106.65000000037,-1055722.0,0.0,0.0
7212,2019-11-02 19:27:28,515.18,21720135.049999997,41045932.0,589.0,5614814.85,4448667.0,0.0,142709.65000000037,949354.0,0.0,0.0
7213,2019-11-02 19:28:28,508.103,21695691.15,41905688.0,589.0,5517754.149999999,5246530.0,0.0,-97060.70000000019,797863.0,0.0,0.0
7214,2019-11-02 19:29:28,504.059,21564877.5,42785162.0,589.0,5562586.399999999,3842713.0,0.0,44832.25,-1403817.0,0.0,0.0
7215,2019-11-02 19:30:28,496.982,22194374.35,42940525.0,589.0,5497154.75,4770213.0,0.0,-65431.64999999944,927500.0,0.0,0.0
7216,2019-11-02 19:31:28,506.081,22339887.45,40501746.0,589.0,5676009.75,4681588.0,0.0,178855.0,-88625.0,0.0,0.0
7217,2019-11-02 19:32:28,513.158,22547805.7,41876693.0,589.0,5513985.55,4769588.0,0.0,-162024.2000000002,88000.0,0.0,0.0
7218,2019-11-02 19:33:28,509.114,22412492.799999997,43959611.0,589.0,5417059.55,3284789.0,0.0,-96926.0,-1484799.0,0.0,0.0
7219,2019-11-02 19:34:28,504.059,22465535.5,45167045.0,588.0,5542070.55,4515440.0,-1.0,125011.0,1230651.0,0.0,0.0
7220,2019-11-02 19:35:28,508.103,22630573.35,41961736.0,588.0,5509272.699999999,3268213.0,0.0,-32797.85000000056,-1247227.0,0.0,0.0
7221,2019-11-02 19:36:28,514.169,22665223.15,42636682.0,588.0,5594976.75,4932027.0,0.0,85704.05000000075,1663814.0,0.0,0.0
7222,2019-11-02 19:37:28,508.103,22638695.0,40972216.0,587.0,5482410.649999999,6254639.0,-1.0,-112566.10000000056,1322612.0,0.0,0.0
7223,2019-11-02 19:38:28,508.103,22777126.0,45875366.0,587.0,5515063.6,4556479.0,0.0,32652.950000000186,-1698160.0,0.0,0.0
7224,2019-11-02 19:39:28,508.103,22498737.549999997,43037491.0,587.0,5597297.449999999,5641542.0,0.0,82233.84999999963,1085063.0,0.0,0.0
7225,2019-11-02 19:40:28,508.103,22739727.4,41009196.0,587.0,5562967.949999999,4698537.0,0.0,-34329.5,-943005.0,0.0,0.0
7226,2019-11-02 19:41:28,508.103,22532563.7,42257804.0,587.0,5538036.649999999,3842088.0,0.0,-24931.299999999814,-856449.0,0.0,0.0
7227,2019-11-02 19:42:28,508.103,22723619.5,39189169.0,588.0,5610608.149999999,3905927.0,1.0,72571.5,63839.0,0.0,0.0
7228,2019-11-02 19:43:28,508.103,22916469.45,40993318.0,588.0,5556463.85,3946593.0,0.0,-54144.299999999814,40666.0,0.0,0.0
7229,2019-11-02 19:44:28,508.103,22813514.799999997,43162848.0,588.0,5514982.3,4663193.0,0.0,-41481.549999999814,716600.0,0.0,0.0
7230,2019-11-02 19:45:28,508.103,22759586.75,39229585.0,588.0,5583013.8,4018269.0,0.0,68031.5,-644924.0,0.0,0.0
7231,2019-11-02 19:46:29,508.103,22684521.0,44821690.0,588.0,5529994.35,5231371.0,0.0,-53019.450000000186,1213102.0,0.0,0.0
7232,2019-11-02 19:47:29,512.147,22747376.7,44781466.0,587.0,5453740.75,3589634.0,-1.0,-76253.59999999963,-1641737.0,0.0,0.0
7233,2019-11-02 19:48:29,512.147,22781021.75,41737402.0,587.0,5541836.699999999,4237073.0,0.0,88095.94999999925,647439.0,0.0,0.0
7234,2019-11-02 19:49:29,518.213,22650398.95,45557129.0,586.0,5457614.25,3790795.0,-1.0,-84222.44999999925,-446278.0,0.0,0.0
7235,2019-11-02 19:50:29,515.18,22914233.1,38754752.0,586.0,5621416.25,3655336.0,0.0,163802.0,-135459.0,0.0,0.0
7236,2019-11-02 19:51:29,513.158,22680434.4,45818545.0,586.0,5575977.949999999,3568851.0,0.0,-45438.300000000745,-86485.0,0.0,0.0
7237,2019-11-02 19:52:29,511.136,22794676.299999997,44267473.0,586.0,5586442.699999999,4816853.0,0.0,10464.75,1248002.0,0.0,0.0
7238,2019-11-02 19:53:29,521.246,22894431.2,48864747.0,587.0,5490832.0,3217989.0,1.0,-95610.69999999925,-1598864.0,0.0,0.0
7239,2019-11-02 19:54:29,514.169,22819967.1,45005425.0,587.0,5496684.6,4549338.0,0.0,5852.5999999996275,1331349.0,0.0,0.0
7240,2019-11-02 19:55:29,521.246,22524699.75,43255374.0,587.0,5493242.199999999,3338193.0,0.0,-3442.4000000003725,-1211145.0,0.0,0.0
7241,2019-11-02 19:56:29,511.136,22436084.799999997,43198509.0,587.0,5531453.25,4233864.0,0.0,38211.050000000745,895671.0,0.0,0.0
7242,2019-11-02 19:57:29,516.191,23191852.4,45639432.0,587.0,5572716.25,4020034.0,0.0,41263.0,-213830.0,0.0,0.0
7243,2019-11-02 19:58:29,506.081,23051650.049999997,45389910.0,588.0,5525483.0,4214802.0,1.0,-47233.25,194768.0,0.0,0.0
7244,2019-11-02 19:59:29,512.147,23327212.15,49737772.0,588.0,5494140.8,4529999.0,0.0,-31342.200000000186,315197.0,0.0,0.0
7245,2019-11-02 20:00:29,516.191,23343245.15,41004070.0,587.0,5431256.949999999,3404897.0,-1.0,-62883.85000000056,-1125102.0,0.0,0.0
7246,2019-11-02 20:01:29,524.279,23578260.299999997,44405318.0,587.0,5475696.35,3888978.0,0.0,44439.40000000037,484081.0,0.0,0.0
7247,2019-11-02 20:02:29,523.268,23404071.2,41837596.0,587.0,5483603.05,3213086.0,0.0,7906.700000000186,-675892.0,0.0,0.0
7248,2019-11-02 20:03:29,531.356,23630126.7,44662900.0,587.0,5413040.3,5053233.0,0.0,-70562.75,1840147.0,0.0,0.0
7249,2019-11-02 20:04:29,530.8505,23687389.65,44446363.0,587.0,5539152.0,3331402.0,0.0,126111.70000000019,-1721831.0,0.0,0.0
7250,2019-11-02 20:05:29,530.345,23772267.15,47656994.0,586.0,5544380.25,3313784.0,-1.0,5228.25,-17618.0,0.0,0.0
7251,2019-11-02 20:06:29,529.8395,23773396.2,49925693.0,586.0,5413232.6,3688986.0,0.0,-131147.65000000037,375202.0,0.0,0.0
7252,2019-11-02 20:07:29,529.334,23636800.5,45277251.0,585.0,5545674.199999999,4338371.0,-1.0,132441.59999999963,649385.0,0.0,0.0
7253,2019-11-02 20:08:29,528.8285,23914066.5,47702313.0,585.0,5460345.1,4602744.0,0.0,-85329.09999999963,264373.0,0.0,0.0
7254,2019-11-02 20:09:29,528.323,23346088.45,37474506.0,585.0,5493050.449999999,3894925.0,0.0,32705.349999999627,-707819.0,0.0,0.0
7255,2019-11-02 20:10:29,527.8175,23656571.0,44678030.0,585.0,5480013.8,3639608.0,0.0,-13036.649999999441,-255317.0,0.0,0.0
7256,2019-11-02 20:11:29,527.312,23580332.549999997,42388608.0,586.0,5541187.55,2632195.0,1.0,61173.75,-1007413.0,0.0,0.0
7257,2019-11-02 20:12:29,518.213,23858917.2,47967540.0,586.0,5556245.0,3482991.0,0.0,15057.450000000186,850796.0,0.0,0.0
7258,2019-11-02 20:13:29,521.246,23955662.5,41583073.0,586.0,5329213.1,3850800.0,0.0,-227031.90000000037,367809.0,0.0,0.0
7259,2019-11-02 20:14:29,522.257,24025227.849999998,39284310.0,586.0,5421208.75,3417914.0,0.0,91995.65000000037,-432886.0,0.0,0.0
7260,2019-11-02 20:15:29,522.257,24131668.15,46568751.0,585.0,5454900.55,2544889.0,-1.0,33691.799999999814,-873025.0,0.0,0.0
7261,2019-11-02 20:16:29,530.345,23650165.7,47794055.0,585.0,5397375.85,3327593.0,0.0,-57524.700000000186,782704.0,0.0,0.0
7262,2019-11-02 20:17:29,529.334,23979278.75,42241672.0,585.0,5484792.1,2348106.0,0.0,87416.25,-979487.0,0.0,0.0
7263,2019-11-02 20:18:29,520.235,23658386.75,43042396.0,585.0,5456214.85,3505664.0,0.0,-28577.25,1157558.0,0.0,0.0
7264,2019-11-02 20:19:29,520.235,23670481.299999997,38793717.0,585.0,5559155.699999999,3378040.0,0.0,102940.84999999963,-127624.0,0.0,0.0
7265,2019-11-02 20:20:29,517.202,23761739.2,42724909.0,585.0,5384780.1,4023966.0,0.0,-174375.59999999963,645926.0,0.0,0.0
7266,2019-11-02 20:21:29,517.202,23246291.9,44251820.0,585.0,5495652.649999999,2920787.0,0.0,110872.54999999981,-1103179.0,0.0,0.0
7267,2019-11-02 20:22:29,507.092,23374409.65,43430019.0,584.0,5461116.8,4800598.0,-1.0,-34535.84999999963,1879811.0,0.0,0.0
7268,2019-11-02 20:23:29,511.136,23193649.1,41824266.0,584.0,5502600.1,4034593.0,0.0,41483.299999999814,-766005.0,0.0,0.0
7269,2019-11-02 20:24:29,512.147,23221075.65,38171156.0,585.0,5415022.05,3661435.0,1.0,-87578.04999999981,-373158.0,0.0,0.0
7270,2019-11-02 20:25:29,517.202,23402545.099999998,41844582.0,585.0,5532318.199999999,4452226.0,0.0,117296.14999999944,790791.0,0.0,0.0
7271,2019-11-02 20:26:29,514.169,23612761.2,39978105.0,585.0,5501653.699999999,3484060.0,0.0,-30664.5,-968166.0,0.0,0.0
7272,2019-11-02 20:27:29,524.279,23277894.9,40480554.0,585.0,5467368.899999999,3048409.0,0.0,-34284.799999999814,-435651.0,0.0,0.0
7273,2019-11-02 20:28:29,528.323,23410907.849999998,40792888.0,585.0,5427263.6,4314029.0,0.0,-40105.299999999814,1265620.0,0.0,0.0
7274,2019-11-02 20:29:29,525.29,23533829.599999998,34464967.0,585.0,5224141.449999999,2890846.0,0.0,-203122.15000000037,-1423183.0,0.0,0.0
7275,2019-11-02 20:30:29,521.246,23977747.65,39778774.0,585.0,5421414.55,4181529.0,0.0,197273.10000000056,1290683.0,0.0,0.0
7276,2019-11-02 20:31:29,530.345,23677216.299999997,39353406.0,584.0,5319177.3,3428514.0,-1.0,-102237.25,-753015.0,0.0,0.0
7277,2019-11-02 20:32:29,533.378,23327072.5,40215556.0,584.0,5573273.35,3269284.0,0.0,254096.0499999998,-159230.0,0.0,0.0
7278,2019-11-02 20:33:29,528.323,23641399.7,34433265.0,583.0,5355937.0,4207384.0,-1.0,-217336.34999999963,938100.0,0.0,0.0
7279,2019-11-02 20:34:29,520.235,23641755.5,41691324.0,583.0,5368144.1,2893236.0,0.0,12207.099999999627,-1314148.0,0.0,0.0
7280,2019-11-02 20:35:29,522.257,23255584.299999997,39114196.0,583.0,5368955.55,3973769.0,0.0,811.4500000001863,1080533.0,0.0,0.0
7281,2019-11-02 20:36:29,519.224,23601022.299999997,39341612.0,583.0,5420093.75,4701277.0,0.0,51138.200000000186,727508.0,0.0,0.0
7282,2019-11-02 20:37:29,515.18,23507667.7,36789516.0,583.0,5444277.0,2608103.0,0.0,24183.25,-2093174.0,0.0,0.0
7283,2019-11-02 20:38:29,525.29,23667448.45,37875750.0,583.0,5366231.55,3532838.0,0.0,-78045.45000000019,924735.0,0.0,0.0
7284,2019-11-02 20:39:29,520.235,23587825.549999997,41368832.0,583.0,5340706.899999999,4254399.0,0.0,-25524.650000000373,721561.0,0.0,0.0
7285,2019-11-02 20:40:29,531.356,23237941.4,37384995.0,583.0,5284450.649999999,3288346.0,0.0,-56256.25,-966053.0,0.0,0.0
7286,2019-11-02 20:41:29,525.29,23689436.099999998,36958406.0,583.0,5386210.05,2956575.0,0.0,101759.40000000037,-331771.0,0.0,0.0
7287,2019-11-02 20:42:29,526.301,23572072.7,36273956.0,582.0,5412553.399999999,3037782.0,-1.0,26343.349999999627,81207.0,0.0,0.0
7288,2019-11-02 20:43:29,526.301,23681086.7,39819692.0,582.0,5409474.55,3685052.0,0.0,-3078.8499999996275,647270.0,0.0,0.0
7289,2019-11-02 20:44:29,526.301,23236931.65,37882326.0,582.0,5455838.699999999,2580902.0,0.0,46364.14999999944,-1104150.0,0.0,0.0
7290,2019-11-02 20:45:29,507.092,23585063.849999998,36139189.0,582.0,5469999.25,5473004.0,0.0,14160.550000000745,2892102.0,0.0,0.0
7291,2019-11-02 20:46:29,506.081,23661555.049999997,40823896.0,582.0,5433223.449999999,3896746.0,0.0,-36775.800000000745,-1576258.0,0.0,0.0
7292,2019-11-02 20:47:29,508.103,23527969.15,40027133.0,582.0,5485178.399999999,3185091.0,0.0,51954.950000000186,-711655.0,0.0,0.0
7293,2019-11-02 20:48:29,507.092,23576996.0,34717354.0,582.0,5442388.0,4669542.0,0.0,-42790.39999999944,1484451.0,0.0,0.0
7294,2019-11-02 20:49:29,499.004,23556739.75,44591513.0,581.0,5434323.699999999,3474085.0,-1.0,-8064.300000000745,-1195457.0,0.0,0.0
7295,2019-11-02 20:50:29,504.059,23294426.299999997,35971470.0,582.0,5457108.949999999,3423986.0,1.0,22785.25,-50099.0,0.0,0.0
