tt,0.3_outdoor,0.5_outdoor,1.0_outdoor,3.0_outdoor,5.0_outdoor,10.0_outdoor,0.3_classroom,0.5_classroom,1.0_classroom,3.0_classroom,5.0_classroom,10.0_classroom,CO2_outdoor,CO2_classroom,PM2.5_outdoor,PM10_outdoor,PM2.5_classroom,PM10_classroom,PM2.5_classroom_change,PM10_classroom_change,CO2_classroom_change,time
2019-12-03 22:09:02,5478596.999999999,2691122.5,1987986.0,3072087.0,4637750.0,3180000.0,794458.2599999999,645362.25,516254.0,581985.0,574250.0,0.0,430.0,444.0,10073990.190000005,10056650.6,1971419.3069999986,1215137.4,-2279.74199999962,1911.5999999998603,0.0,-0.8849876374630418
2019-12-03 22:10:02,5476420.799999999,2703755.0,1958304.0,3167505.0,5035375.0,3180000.0,798713.4599999998,639620.25,557951.0,677376.0,839250.0,0.0,430.0,444.0,10110880.550000004,10429084.2,1975182.6529999985,1274075.2,3763.345999999903,58937.80000000005,0.0,-0.8870108331782218
2019-12-03 22:11:02,5500996.199999999,2722173.75,1929682.0,3196125.0,4637750.0,3180000.0,798083.8199999998,647040.625,539223.0,543807.0,485875.0,353000.0,430.0,444.0,10133923.110000003,10737736.2,1980349.8529999987,1332724.2,5167.200000000186,58649.0,0.0,-0.8890171414857361
2019-12-03 22:12:02,5486761.799999999,2731316.25,1975618.0,3234276.0,4947000.0,2827000.0,800459.2799999999,645715.5,550177.0,524745.0,839250.0,707000.0,430.0,444.0,10148829.250000004,10711022.0,1985037.7569999986,1549120.0,4687.903999999864,216395.80000000005,0.0,-0.8910065241883678
2019-12-03 22:13:02,5471593.199999999,2723056.25,1963958.0,3110238.0,5212000.0,2827000.0,793714.1399999999,632950.5,553710.0,562896.0,574250.0,0.0,430.0,444.0,10160268.150000002,11088821.2,1982686.6169999987,1452736.8,-2351.1399999998976,-96383.19999999995,0.0,-0.8929789434111371
2019-12-03 22:14:02,5488881.299999999,2718153.75,2013781.0,3091176.0,4593625.0,2827000.0,795412.44,637588.375,543816.0,572427.0,662500.0,1413000.0,430.0,444.0,10172890.260000002,11013214.0,1986835.0779999986,1751075.2,4148.460999999894,298338.3999999999,0.0,-0.8949343616020247
2019-12-03 22:15:02,5481953.1,2725441.25,1942756.0,3062556.0,4240250.0,1767000.0,798093.2699999999,641563.625,530035.0,610605.0,441750.0,0.0,430.0,444.0,10175224.370000003,10550599.2,1981516.5149999983,1658221.0,-5318.563000000315,-92854.19999999995,0.0,-0.8968727415326883
2019-12-03 22:16:02,5456443.499999999,2715945.0,1993286.0,2871720.0,4063625.0,707000.0,805334.6699999999,642270.25,537456.0,629694.0,485875.0,0.0,430.0,444.0,10177788.880000005,9876293.2,1981659.2099999983,1604798.4,142.6950000000652,-53422.60000000009,0.0,-0.8987940462991671
2019-12-03 22:17:02,5484626.1,2725176.25,1975972.0,3243807.0,4196125.0,1060000.0,796099.3199999998,632950.5,529329.0,591516.0,662500.0,353000.0,430.0,444.0,10176204.540000005,9374624.4,1974064.6179999984,1512002.6,-7594.591999999946,-92795.79999999981,0.0,-0.9006982393225875
2019-12-03 22:18:02,5502570.299999999,2742182.5,1996466.0,3043467.0,4461125.0,1413000.0,792874.7099999998,634894.0,514841.0,438858.0,618375.0,0.0,430.0,444.0,10192726.810000006,8928295.2,1966511.6319999986,1496020.0,-7552.985999999801,-15982.600000000093,0.0,-0.9025852843498606
2019-12-03 22:19:02,5510375.999999999,2746201.25,2006007.0,3091176.0,4549500.0,707000.0,790184.1599999999,639443.5,530035.0,438858.0,750875.0,0.0,430.0,444.0,10201080.450000007,8495470.2,1963080.8009999986,1204381.2,-3430.8310000000056,-291638.80000000005,0.0,-0.9044551454543682
2019-12-03 22:20:02,5511242.699999999,2731492.5,1959011.0,3291516.0,4063625.0,2473000.0,789745.1399999999,641872.75,551944.0,562896.0,839250.0,707000.0,430.0,444.0,10211399.620000007,8647137.2,1965854.7999999989,1415739.4,2773.9990000003017,211358.19999999995,0.0,-0.9063077870366497
2019-12-03 22:21:02,5530563.899999999,2752297.5,1930742.0,3281985.0,4019375.0,3180000.0,780633.9899999999,629152.0,528622.0,515187.0,1060125.0,0.0,430.0,444.0,10220985.400000006,9214940.2,1956524.213999999,1507688.0,-9330.585999999894,91948.6000000001,0.0,-0.9081431738250813
2019-12-03 22:22:02,5511177.899999999,2735203.75,1940990.0,3081618.0,4682000.0,1060000.0,761924.8799999999,628754.5,552297.0,515187.0,485875.0,353000.0,430.0,444.0,10221304.860000005,9279677.4,1953443.725999999,1457097.2,-3080.4879999998957,-50590.80000000005,0.0,-0.9099612708765428
2019-12-03 22:23:02,5554242.899999999,2778533.75,2010247.0,2871720.0,4284500.0,3180000.0,767620.5299999999,625000.0,536749.0,496125.0,883375.0,0.0,430.0,444.0,10241665.830000006,9563403.0,1950795.689999999,1521550.6,-2648.03600000008,64453.40000000014,0.0,-0.9117620435770883
2019-12-03 22:24:02,5536106.999999999,2777738.75,2002120.0,3243807.0,4196125.0,3180000.0,765082.7999999999,629152.0,551237.0,629694.0,750875.0,0.0,430.0,444.0,10252342.130000006,10017854.2,1947957.5179999992,1559717.8,-2838.1719999997877,38167.19999999995,0.0,-0.913545457642601
2019-12-03 22:25:02,5497534.799999999,2726546.25,1975618.0,2986227.0,3931125.0,1767000.0,765464.3099999999,626943.5,532156.0,639225.0,662500.0,0.0,430.0,444.0,10251932.700000007,9789096.4,1936157.9019999993,1398233.6,-11799.615999999922,-161484.19999999995,0.0,-0.9153114791194467
2019-12-03 22:26:02,5502896.999999999,2734408.75,1983746.0,2795418.0,4417000.0,3887000.0,763871.0399999999,625088.375,530742.0,515187.0,530000.0,0.0,430.0,444.0,10253422.370000007,9912708.0,1932416.5869999994,1292208.6,-3741.314999999944,-106025.0,0.0,-0.9170600743851238
2019-12-03 22:27:02,5408213.399999999,2700618.75,1953710.0,2757240.0,4417000.0,2827000.0,766380.1499999999,634187.25,538516.0,696465.0,706750.0,353000.0,430.0,444.0,10228456.470000006,10148232.4,1931637.9909999997,1372639.2,-778.5959999996703,80430.59999999986,0.0,-0.9187912101488983
2019-12-03 22:28:02,5406974.1,2686351.25,2002827.0,2871720.0,4770375.0,3887000.0,760922.9099999999,620936.5,526502.0,562896.0,530000.0,353000.0,430.0,444.0,10179082.210000006,10386807.4,1927436.3669999999,1385918.4,-4201.623999999836,13279.199999999953,0.0,-0.9205048534524399
2019-12-03 22:29:02,5424672.6,2686616.25,1980212.0,3024378.0,4372750.0,2120000.0,759701.6999999998,625883.5,518728.0,562896.0,530000.0,0.0,430.0,444.0,10134189.230000008,10166246.6,1919204.6469999999,1328383.8,-8231.719999999972,-57534.59999999986,0.0,-0.9222009716704517
2019-12-03 22:30:02,5437284.299999999,2687456.25,1967138.0,2785860.0,4505250.0,1413000.0,768278.7899999999,624116.625,563604.0,658314.0,574250.0,707000.0,430.0,444.0,10112625.130000006,10170198.2,1925491.7679999997,1455951.6,6287.12099999981,127567.80000000005,0.0,-0.9238795325112868
2019-12-03 22:31:02,5462702.1,2720892.5,1978092.0,2900367.0,4328625.0,707000.0,772677.0899999999,619434.625,519435.0,620136.0,574250.0,0.0,430.0,444.0,10100752.100000007,9537513.0,1923860.8279999993,1485791.4,-1630.9400000004098,29839.799999999814,0.0,-0.9255405040175664
2019-12-03 22:32:02,5468215.499999999,2718640.0,1907420.0,3062556.0,5477000.0,707000.0,760922.9099999999,624160.75,528269.0,591516.0,441750.0,0.0,430.0,444.0,10107098.770000007,9386576.2,1918714.6799999992,1341201.6,-5146.148000000045,-144589.7999999998,0.0,-0.9271838545667873
2019-12-03 22:33:02,5504392.799999999,2746466.25,1975618.0,2938518.0,4461125.0,2120000.0,759749.4899999999,629461.125,550883.0,448416.0,574250.0,353000.0,430.0,444.0,10133163.710000006,8984685.8,1925061.1209999993,1327155.6,6346.441000000108,-14046.0,0.0,-0.928809552871924
2019-12-03 22:34:02,5536336.499999999,2740371.25,1949117.0,3215187.0,4196125.0,2120000.0,772238.07,626811.0,559011.0,667845.0,309125.0,0.0,430.0,444.0,10160028.490000006,8987522.6,1935810.4949999996,1303970.4,10749.374000000302,-23185.200000000186,0.0,-0.9304175679820246
2019-12-03 22:35:02,5518656.899999999,2729815.0,2016254.0,3005289.0,4152000.0,1413000.0,772925.2199999999,631448.75,542403.0,457947.0,574250.0,353000.0,430.0,444.0,10194597.960000006,8960758.4,1933966.0059999996,1193097.0,-1844.4890000000596,-110873.3999999999,0.0,-0.9320078692827984
2019-12-03 22:36:02,5556419.1,2767447.5,2011661.0,3005289.0,4152000.0,1060000.0,773755.1999999998,636086.5,526502.0,639225.0,265000.0,0.0,430.0,444.0,10229366.160000008,9017017.8,1938925.4029999995,1135064.8,4959.396999999881,-58032.19999999995,0.0,-0.9335804264972015
2019-12-03 22:37:02,5539646.699999999,2737411.25,1997526.0,3052998.0,3798625.0,1767000.0,768679.4699999999,623630.75,549823.0,534276.0,132500.0,0.0,430.0,444.0,10265427.850000005,8891431.2,1944681.5149999992,1061766.8,5756.111999999732,-73298.0,0.0,-0.9351352096860117
2019-12-03 22:38:02,5519771.999999999,2739797.5,1978445.0,2804949.0,4726125.0,2120000.0,787531.9499999998,634982.375,554770.0,515187.0,662500.0,0.0,430.0,444.0,10267735.340000007,8917717.4,1952119.656999999,1022171.0,7438.14199999976,-39595.80000000005,0.0,-0.9366721892483976
2019-12-03 22:39:02,5543224.199999999,2720582.5,1948410.0,2948049.0,3886875.0,2827000.0,783190.8899999999,636042.5,542403.0,477036.0,530000.0,0.0,430.0,444.0,10265013.730000008,8943839.8,1952834.920999999,1028184.2,715.2639999999665,6013.199999999953,0.0,-0.9381913359224839
2019-12-03 22:40:02,5567294.699999999,2748940.0,1949117.0,3014847.0,3312750.0,1767000.0,769519.1699999999,631272.125,538163.0,572427.0,662500.0,0.0,430.0,444.0,10265138.890000008,8848701.4,1951270.3859999992,998130.2,-1564.5349999996834,-30054.0,0.0,-0.9396926207859084
2019-12-03 22:41:02,5600782.799999999,2782685.0,1957597.0,3253365.0,4284500.0,2827000.0,765082.7999999999,628003.5,530389.0,524745.0,618375.0,353000.0,430.0,444.0,10266246.330000008,9278216.6,1948696.7059999995,1116509.2,-2573.679999999702,118379.0,0.0,-0.9411760152563706
2019-12-03 22:42:02,5637132.899999999,2772482.5,1986926.0,3014847.0,3577750.0,3180000.0,757650.5099999999,622040.625,523675.0,562896.0,662500.0,0.0,430.0,444.0,10290637.820000008,9509011.4,1940943.2889999994,1228233.2,-7753.417000000132,111724.0,0.0,-0.9426414910921783
2019-12-03 22:43:02,5749253.1,2803268.75,1997526.0,3005289.0,3842750.0,1767000.0,766532.9699999999,620450.5,558304.0,572427.0,485875.0,1060000.0,430.0,444.0,10353044.490000008,9301804.4,1934543.9179999991,1416356.2,-6399.371000000276,188123.0,0.0,-0.9440890203927843
2019-12-03 22:44:02,5771846.699999999,2814973.75,2008127.0,3024378.0,3798625.0,1060000.0,763861.5899999999,628533.5,541343.0,562896.0,485875.0,353000.0,430.0,444.0,10429590.640000006,8946020.2,1928964.257999999,1495303.2,-5579.660000000149,78947.0,0.0,-0.9455185755993165
2019-12-03 22:45:02,5861767.499999999,2857773.75,1954417.0,3005289.0,3842750.0,1060000.0,770015.1599999999,625795.0,547350.0,705996.0,574250.0,0.0,430.0,444.0,10511311.950000007,8908708.6,1929805.4309999992,1504367.0,841.1730000001844,9063.800000000047,0.0,-0.9469301294951056
2019-12-03 22:46:02,5848048.799999999,2846643.75,1995053.0,2909898.0,4902875.0,1767000.0,765702.7199999999,622659.0,526502.0,581985.0,530000.0,707000.0,430.0,444.0,10581048.100000005,8751690.2,1928083.114999999,1568940.0,-1722.316000000108,64573.0,0.0,-0.9483236552061994
2019-12-03 22:47:02,5867634.6,2853533.75,2030035.0,2671380.0,3091875.0,1060000.0,775176.7499999999,641254.5,529329.0,410238.0,441750.0,353000.0,430.0,444.0,10651980.490000006,8161821.8,1936561.9379999992,1564858.4,8478.823000000091,-4081.600000000093,0.0,-0.9496991262018767
2019-12-03 22:48:02,5870221.199999999,2846511.25,2007420.0,2518722.0,3931125.0,2120000.0,772533.9899999999,622526.5,550530.0,496125.0,485875.0,0.0,430.0,444.0,10686801.410000008,8152783.4,1936622.5419999994,1337598.0,60.60400000028312,-227260.3999999999,0.0,-0.9510565162951535
2019-12-03 22:49:02,5913745.199999999,2881846.25,2059011.0,2919429.0,3710250.0,1413000.0,768832.2899999999,623851.625,560777.0,467478.0,220875.0,0.0,430.0,444.0,10738732.410000006,8184718.6,1940567.1069999994,1194914.4,3944.564999999944,-142683.6000000001,0.0,-0.9523957996432785
2019-12-03 22:50:02,5826867.299999999,2854593.75,2037102.0,2843100.0,4063625.0,1413000.0,779918.4899999999,632818.0,541343.0,448416.0,309125.0,0.0,430.0,444.0,10747653.370000005,8267055.8,1942750.9729999993,1090373.4,2183.8659999999218,-104541.0,0.0,-0.9537169507482267
2019-12-03 22:51:02,5618289.6,2758878.75,2085512.0,3177036.0,4328625.0,1767000.0,764147.7899999999,625706.75,510247.0,515187.0,353375.0,0.0,430.0,444.0,10702240.330000006,8205633.4,1939798.5369999998,900288.8,-2952.4359999995213,-190084.59999999986,0.0,-0.9550199444571866
2019-12-03 22:52:02,5608664.1,2802960.0,2130389.0,3033936.0,4019375.0,2827000.0,759157.9199999999,618109.5,538163.0,553365.0,706750.0,353000.0,430.0,444.0,10660402.280000005,8817044.6,1933732.5709999998,981914.2,-6065.966000000015,81625.3999999999,0.0,-0.9563047559630357
2019-12-03 22:53:02,5651081.1,2790945.0,2043816.0,3186567.0,4417000.0,2827000.0,775043.0999999999,626943.5,539929.0,543807.0,662500.0,353000.0,430.0,444.0,10612740.210000005,9189188.6,1932997.5929999996,1097375.6,-734.9780000001192,115461.40000000014,0.0,-0.9575713608048142
2019-12-03 22:54:02,5624051.399999999,2803136.25,2147703.0,3310605.0,4770375.0,2827000.0,784001.6999999998,632464.75,534629.0,486567.0,485875.0,0.0,430.0,444.0,10556797.850000005,9762248.8,1932524.4999999993,1154193.4,-473.0930000003427,56817.799999999814,0.0,-0.958819734868193
2019-12-03 22:55:02,5542079.399999999,2781935.0,2046996.0,3024378.0,4019375.0,2120000.0,773268.6599999999,632420.5,558304.0,448416.0,265000.0,0.0,430.0,444.0,10487287.320000006,9931054.4,1934507.2339999992,1145368.4,1982.7339999999385,-8825.0,0.0,-0.9600498543859284
2019-12-03 22:56:02,5555827.799999999,2784673.75,2061484.0,3033936.0,4063625.0,2473000.0,764548.4699999999,631272.125,545936.0,496125.0,795000.0,0.0,430.0,444.0,10475148.360000005,9990634.4,1942838.2449999996,1229881.0,8331.011000000406,84512.6000000001,0.0,-0.9612616959383187
2019-12-03 22:57:02,5500159.199999999,2755786.25,2030035.0,2843100.0,4726125.0,2120000.0,769547.7899999999,624779.25,560071.0,543807.0,574250.0,353000.0,430.0,444.0,10423941.830000006,9952417.2,1950631.7689999994,1201469.4,7793.523999999743,-28411.600000000093,0.0,-0.9624552364536473
2019-12-03 22:58:02,5576550.299999999,2784585.0,2078799.0,3091176.0,4152000.0,2473000.0,768793.9499999998,615945.25,519435.0,601047.0,309125.0,0.0,430.0,444.0,10414760.270000005,9809539.0,1943083.4889999994,1071642.4,-7548.280000000028,-129827.0,0.0,-0.9636304532086227
2019-12-03 22:59:02,5578248.6,2781757.5,2079859.0,3014847.0,3842750.0,2473000.0,770129.6399999999,629593.75,521908.0,601047.0,176625.0,707000.0,430.0,444.0,10387755.160000006,9494062.4,1937190.6769999997,1174088.4,-5892.811999999685,102446.0,0.0,-0.9647873238288128
2019-12-03 23:00:02,5549836.499999999,2748807.5,2086572.0,2642760.0,3621875.0,1413000.0,775148.1299999999,630653.75,563604.0,457947.0,750875.0,353000.0,430.0,444.0,10390596.280000005,9196838.8,1938273.2209999994,1343769.6,1082.5439999997616,169681.2000000002,0.0,-0.9659258262890683
2019-12-03 23:01:02,5631875.999999999,2807995.0,2084452.0,2900367.0,4593625.0,2473000.0,772066.3499999999,629284.5,532509.0,448416.0,574250.0,0.0,430.0,444.0,10415063.770000007,9276125.0,1936693.871999999,1290077.8,-1579.3490000003949,-53691.80000000005,0.0,-0.9670459389139431
2019-12-03 23:02:02,5631160.499999999,2808657.5,2115548.0,2938518.0,4063625.0,1767000.0,779832.6299999999,638692.625,535689.0,515187.0,530000.0,0.0,430.0,444.0,10468940.880000006,9092108.6,1936657.114999999,1204903.8,-36.756999999983236,-85174.0,0.0,-0.9681476403781076
2019-12-03 23:03:02,5665860.899999999,2825308.75,2255477.0,3100707.0,4770375.0,1767000.0,766475.7299999999,619037.125,572085.0,534276.0,618375.0,353000.0,430.0,444.0,10530283.350000007,9076489.8,1947341.8459999994,1323999.6,10684.731000000378,119095.80000000005,0.0,-0.9692309097067544
2019-12-03 23:04:02,5669092.799999999,2798233.75,2087279.0,3005289.0,3975250.0,353000.0,764968.32,627429.375,554417.0,601047.0,397500.0,353000.0,430.0,444.0,10553231.440000007,8677078.2,1952378.5069999993,1297374.6,5036.660999999847,-26625.0,0.0,-0.9702957262759965
2019-12-03 23:05:02,5620341.6,2773188.75,2009894.0,2785860.0,4019375.0,707000.0,773507.07,628268.5,547350.0,553365.0,397500.0,707000.0,430.0,444.0,10556873.110000007,8643998.2,1948322.4449999996,1316583.2,-4056.061999999685,19208.59999999986,0.0,-0.9713420698132613
2019-12-03 23:06:02,5628374.1,2777297.5,2108834.0,2766798.0,3445250.0,1413000.0,762449.4899999999,625485.875,541696.0,591516.0,795000.0,0.0,430.0,444.0,10554909.630000006,8175609.4,1947476.7479999997,1389353.2,-845.6969999999274,72770.0,0.0,-0.9723699203976764
2019-12-03 23:07:02,5574012.299999999,2767270.0,2046996.0,2461482.0,3621875.0,1060000.0,769290.2099999998,622482.375,553710.0,572427.0,795000.0,0.0,430.0,444.0,10521492.090000007,7850452.2,1945730.414,1453801.2,-1746.333999999566,64448.0,0.0,-0.9733792584604485
2019-12-03 23:08:02,5572170.899999999,2768905.0,2053357.0,2595051.0,4284500.0,3180000.0,763680.1499999999,628666.125,534982.0,515187.0,530000.0,0.0,430.0,444.0,10451049.340000007,7934746.0,1939676.4980000001,1361708.4,-6053.915999999968,-92092.80000000005,0.0,-0.9743700647852351
2019-12-03 23:09:02,5588036.1,2753136.25,2054064.0,2785860.0,3666125.0,1413000.0,758757.2399999999,629814.5,521908.0,744174.0,618375.0,0.0,430.0,444.0,10419175.500000007,8041035.2,1932409.507,1363908.8,-7266.991000000155,2200.4000000001397,0.0,-0.9753423205085126
2019-12-03 23:10:02,5659343.1,2767491.25,2026148.0,2595051.0,2826875.0,2120000.0,756486.5399999999,615061.875,518375.0,543807.0,795000.0,0.0,430.0,444.0,10429087.100000007,8046973.4,1920569.076,1300097.2,-11840.431000000099,-63811.60000000009,0.0,-0.9762960071199334
2019-12-03 23:11:02,5680551.6,2769478.75,1997173.0,2585520.0,2694375.0,1767000.0,753910.7399999999,621069.0,551944.0,648756.0,530000.0,353000.0,430.0,444.0,10415626.650000008,7931342.8,1920027.5509999997,1329145.2,-541.5250000001397,29048.0,0.0,-0.9772311064626789
2019-12-03 23:12:02,5617155.6,2756051.25,2007420.0,2518722.0,3666125.0,2827000.0,752403.3299999998,609717.25,518728.0,486567.0,706750.0,0.0,430.0,444.0,10414096.360000009,8305040.8,1907100.75,1294323.2,-12926.800999999745,-34822.0,0.0,-0.9781476007338056
2019-12-03 23:13:02,5561867.699999999,2713560.0,1952297.0,2595051.0,2782625.0,1767000.0,764977.7699999999,624072.5,546643.0,505656.0,706750.0,353000.0,430.0,444.0,10380754.72000001,7722065.8,1908773.7489999998,1398367.0,1672.998999999836,104043.80000000005,0.0,-0.9790454724845838
2019-12-03 23:14:02,5580451.799999999,2737323.75,1993993.0,2289762.0,2429375.0,0.0,769061.2499999999,621024.75,547703.0,477036.0,750875.0,0.0,430.0,444.0,10364061.160000008,7092896.2,1914235.6009999998,1371439.4,5461.851999999955,-26927.600000000093,0.0,-0.9799247046208297
2019-12-03 23:15:02,5619720.6,2772085.0,2027208.0,2471013.0,3268500.0,707000.0,770558.94,627915.25,562544.0,648756.0,530000.0,353000.0,430.0,444.0,10357267.410000008,6873813.6,1928454.5559999994,1410029.2,14218.954999999609,38589.80000000005,0.0,-0.9807852804032303
2019-12-03 23:16:02,5706387.899999999,2810733.75,2045230.0,2661849.0,2915250.0,707000.0,771055.1999999998,631890.5,536042.0,467478.0,485875.0,707000.0,430.0,444.0,10380297.070000008,6721254.4,1930867.3479999993,1435748.6,2412.7919999998994,25719.40000000014,0.0,-0.981627183447664
2019-12-03 23:17:02,5742805.499999999,2840282.5,1978799.0,2242053.0,3136000.0,707000.0,770291.9099999999,642667.875,546997.0,515187.0,309125.0,0.0,430.0,444.0,10416549.100000007,6135895.6,1946688.9889999994,1361947.6,15821.641000000061,-73801.0,0.0,-0.9824503977255096
2019-12-03 23:18:02,5720441.399999999,2818551.25,1957951.0,2013066.0,3621875.0,1413000.0,764042.7599999999,625309.25,568198.0,524745.0,441750.0,0.0,430.0,444.0,10470392.890000006,6116548.6,1951060.3369999994,1242165.4,4371.347999999998,-119782.20000000019,0.0,-0.9832549075639545
2019-12-03 23:19:02,5682441.6,2825308.75,1985512.0,2261142.0,3003500.0,1060000.0,766160.9099999999,628754.5,530742.0,486567.0,706750.0,0.0,430.0,444.0,10506691.650000008,6437649.6,1948634.0189999994,1235246.6,-2426.31799999997,-6918.799999999814,0.0,-0.9840406976462909
2019-12-03 23:20:02,5700253.499999999,2811086.25,1971732.0,2060775.0,2473500.0,707000.0,771083.82,632288.0,538163.0,534276.0,618375.0,353000.0,430.0,444.0,10519503.280000007,6196602.0,1944737.3449999995,1230025.6,-3896.6739999998827,-5221.0,0.0,-0.9848077530122079
2019-12-03 23:21:02,5728360.499999999,2832862.5,1956537.0,2060775.0,3136000.0,1060000.0,764748.8099999999,632067.125,546997.0,534276.0,485875.0,0.0,430.0,444.0,10510584.950000007,6191137.2,1945702.3919999998,1101985.2,965.0470000002533,-128040.40000000014,0.0,-0.9855560590580776
2019-12-03 23:22:02,5790554.999999999,2848983.75,1961131.0,2213433.0,3312750.0,1413000.0,759100.6799999999,631228.0,535336.0,457947.0,530000.0,0.0,430.0,444.0,10518341.500000007,6361963.2,1938843.9709999997,1134712.2,-6858.421000000089,32727.0,0.0,-0.9862856015372314
2019-12-03 23:23:02,5942259.899999999,2937058.75,2006360.0,2347002.0,2429375.0,1767000.0,755408.4299999999,629284.5,500000.0,457947.0,220875.0,0.0,430.0,444.0,10596088.500000007,6261050.4,1924272.5549999997,1077177.6,-14571.415999999968,-57534.59999999986,0.0,-0.9869963665602318
2019-12-03 23:24:02,5983248.6,2945008.75,1927208.0,1974915.0,2606000.0,707000.0,751630.32,626634.25,507421.0,486567.0,485875.0,0.0,430.0,444.0,10668529.100000007,6053705.0,1916278.1869999997,1033002.6,-7994.368000000017,-44175.00000000012,0.0,-0.9876883405951377
2019-12-03 23:25:02,5959329.299999999,2922968.75,1941696.0,2165724.0,2650125.0,353000.0,762478.1099999999,628842.75,514841.0,419796.0,574250.0,0.0,430.0,444.0,10736713.560000006,6039219.8,1909203.5949999995,930681.6,-7074.592000000179,-102321.0,0.0,-0.9883615104677608
2019-12-03 23:26:02,5987236.499999999,2956051.25,1903887.0,1869966.0,2076000.0,1060000.0,766103.6699999999,622879.875,538869.0,639225.0,662500.0,0.0,430.0,444.0,10802596.510000007,5789058.0,1906011.5169999995,986996.4,-3192.0779999999795,56314.80000000005,0.0,-0.9890158633619167
2019-12-03 23:27:02,5818948.199999999,2868110.0,1890813.0,1765017.0,2385125.0,1060000.0,770110.7399999999,620671.375,560071.0,515187.0,353375.0,0.0,430.0,444.0,10798036.800000006,5443249.8,1911049.2039999994,963119.4,5037.686999999918,-23877.0,0.0,-0.9896513868196702
2019-12-03 23:28:02,5890160.699999999,2926546.25,1931096.0,2137104.0,2517625.0,2827000.0,769738.4099999999,628401.0,538516.0,677376.0,309125.0,353000.0,430.0,444.0,10770461.660000008,5630920.2,1921441.6999999997,1095255.2,10392.496000000276,132135.79999999993,0.0,-0.9902680687415703
2019-12-03 23:29:02,5913259.199999999,2906935.0,1885866.0,1889055.0,2429375.0,353000.0,784335.69,641077.75,559717.0,543807.0,441750.0,0.0,430.0,444.0,10740580.630000006,5507623.2,1941330.6739999994,1097878.2,19888.973999999696,2623.0,0.0,-0.9908658973868821
2019-12-03 23:30:02,5962563.899999999,2958127.5,1883039.0,1765017.0,2076000.0,2120000.0,778926.2399999999,640591.875,557244.0,620136.0,574250.0,0.0,430.0,444.0,10736527.900000006,5666056.8,1955450.7249999996,1137946.2,14120.05100000021,40068.0,0.0,-0.9914448613738104
2019-12-03 23:31:02,5888308.499999999,2904682.5,1867845.0,1736397.0,1722625.0,1060000.0,778401.3599999999,629461.125,549470.0,686934.0,706750.0,0.0,430.0,444.0,10699260.150000006,5568668.0,1961346.7129999995,1156338.0,5895.987999999896,18391.800000000047,0.0,-0.992004949679715
2019-12-03 23:32:02,5984860.499999999,2944435.0,1866431.0,1860435.0,2385125.0,1060000.0,755150.8499999999,616033.5,560424.0,467478.0,530000.0,0.0,430.0,444.0,10742831.210000005,5587751.6,1957497.7599999993,1182121.2,-3848.9530000002123,25783.199999999953,0.0,-0.992546151641322
2019-12-03 23:33:02,6022584.899999999,2938781.25,1886219.0,1736397.0,2429375.0,707000.0,759873.4199999999,624867.5,535689.0,534276.0,397500.0,0.0,430.0,444.0,10762787.650000006,5065960.2,1954252.6619999993,1100576.2,-3245.097999999998,-81545.0,0.0,-0.9930684569549263
2019-12-03 23:34:02,6048421.199999999,2968595.0,1813428.0,1478790.0,1987625.0,707000.0,756963.6299999999,622394.0,540283.0,562896.0,220875.0,0.0,430.0,444.0,10787664.450000007,4966357.2,1941154.6999999997,1060219.0,-13097.961999999592,-40357.19999999995,0.0,-0.9935718556765875
2019-12-03 23:35:02,6102124.199999999,2984452.5,1799293.0,1784106.0,1899250.0,0.0,768641.3999999999,638825.125,542403.0,562896.0,574250.0,0.0,430.0,444.0,10804092.310000006,4510825.0,1935776.1819999996,1048771.0,-5378.5180000001565,-11448.0,0.0,-0.9940563382223195
2019-12-03 23:36:02,6091704.899999999,2985998.75,1811308.0,1765017.0,1766750.0,1060000.0,749579.1299999999,627606.0,528975.0,524745.0,265000.0,0.0,430.0,444.0,10849727.440000007,4525374.0,1925541.711,927983.2,-10234.47099999967,-120787.80000000005,0.0,-0.9945218953682733
2019-12-03 23:37:02,6166743.299999999,2983082.5,1773852.0,1784106.0,1590125.0,707000.0,772782.1199999999,634010.625,543110.0,667845.0,441750.0,353000.0,430.0,444.0,10875317.700000007,4280508.2,1929200.5899999999,1021006.6,3658.878999999957,93023.40000000002,0.0,-0.9949685182509117
2019-12-03 23:38:02,6175491.299999999,2952208.75,1760071.0,1516968.0,1855125.0,707000.0,781406.7299999999,636616.625,554417.0,515187.0,795000.0,0.0,430.0,444.0,10883354.880000006,4121772.4,1939602.677,1096688.8,10402.087000000058,75682.20000000007,0.0,-0.9953961983671787
2019-12-03 23:39:02,6202796.399999999,2970538.75,1767138.0,1488348.0,2120125.0,2473000.0,764977.7699999999,635468.25,544876.0,524745.0,441750.0,353000.0,430.0,444.0,10905360.670000006,4503384.0,1944738.9549999996,1203833.6,5136.2779999997,107144.80000000005,0.0,-0.9958049275746618
2019-12-03 23:40:02,6198352.199999999,2941872.5,1715548.0,1679157.0,1678500.0,707000.0,767925.8999999999,617888.75,524028.0,505656.0,309125.0,353000.0,430.0,444.0,10899341.270000005,4579644.2,1936733.5799999996,1209960.6,-8005.375,6127.0,0.0,-0.9961946980917455
